data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
2022-04-24,202217,3177.0,3177,3177.0,3177,1.0,25.776392,0,4,355030820221719685,2023-11-24,0.0,1.5644785,12325232.0,18.1428571428571,89.0871651428571,1,1,2,70.6984428571429,47.6630534285714,21.7348482857143,26.7142857142857,,,,,,1113068
2022-04-17,202216,2587.0,2587,2587.0,2587,1.0,20.989464,0,3,355030820221619685,2023-11-24,0.0,1.6088557,12325232.0,15.0,88.7105128571429,0,1,2,73.6030064285714,48.3932964285714,18.5401137142857,23.7142857142857,,,,,,1113068
2022-04-10,202215,1935.0,1935,1935.0,1935,1.0,15.699502,0,3,355030820221519685,2023-11-24,0.0,1.5276779,12325232.0,17.1428571428571,91.4738214285714,0,1,2,78.889063,57.7901121428571,19.5345241428571,23.7142857142857,,,,,,1113068
2022-04-03,202214,1608.0,1608,1608.0,1608,1.0,13.046408,0,3,355030820221419685,2023-11-24,0.0,1.6356745,12325232.0,18.2857142857143,92.3249148571429,1,1,1,83.1178082857143,62.0928385714286,20.2652595714286,24.8571428571429,,,,,,1113068
2022-03-27,202213,1257.0,1257,1257.0,1257,1.0,10.198591,0,3,355030820221319685,2023-11-24,0.0,1.6289206,12325232.0,18.2857142857143,94.0783108571429,1,1,1,83.0694048571429,65.4646385714286,20.5757291428571,24.5714285714286,,,,,,1113068
2022-03-20,202212,946.0,946,946.0,946,1.0,7.675312,0,3,355030820221219685,2023-11-24,0.0,1.5216984,12325232.0,18.2857142857143,86.8792114285714,1,1,1,74.6737044285714,53.6717172857143,21.32568,26.1428571428571,,,,,,1113068
2022-03-13,202211,738.0,738,738.0,738,1.0,5.9877167,0,3,355030820221119685,2023-11-24,0.0,1.4933829,12325232.0,20.5714285714286,92.515468,1,1,1,82.5428657142857,64.2908401428571,22.4420067142857,26.5714285714286,,,,,,1113068
2022-03-06,202210,627.0,627,627.0,627,1.0,5.0871253,0,3,355030820221019685,2023-11-24,0.0,1.6150618,12325232.0,20.2857142857143,90.2492371428571,1,1,1,73.4047735714286,46.9287284285714,23.7083334285714,29.4285714285714,,,,,,1113068
2022-02-27,202209,504.0,504,504.0,504,1.0,4.0891724,0,2,355030820220919685,2023-11-24,0.0,1.5248289,12325232.0,19.4285714285714,91.679402,1,1,1,72.7857015714286,43.4716235714286,23.7428572857143,30.0,,,,,,1113068
2022-02-20,202208,342.0,342,342.0,342,0.9009618,2.7747955,0,1,355030820220819685,2023-11-24,0.0,1.1061354,12325232.0,19.4285714285714,87.5426471428571,1,0,1,70.1653585714286,41.4944012857143,23.434524,29.8571428571429,,,,,,1113068
2022-02-13,202207,322.0,322,322.0,322,0.7217858,2.612527,0,1,355030820220719685,2023-11-24,0.0,1.047984,12325232.0,18.2857142857143,91.4899334285714,1,0,1,77.8302368571429,54.2626415714286,21.0416665714286,26.0,,,,,,1113068
2022-02-06,202206,310.0,310,310.0,310,0.345086,2.5151656,0,1,355030820220619685,2023-11-24,0.0,0.9687546,12325232.0,18.0,89.0437242857143,0,0,1,79.8654111428571,65.8430674285714,20.3333331428571,23.7142857142857,,,,,,1113068
2022-01-30,202205,289.0,289,289.0,289,0.109289005,2.3447835,0,2,355030820220519685,2023-11-24,0.0,0.90505505,12325232.0,19.5714285714286,93.2538042857143,1,0,1,83.3359351428571,66.655779,21.6134041428571,25.1428571428571,,,,,,1113068
2022-01-23,202204,325.0,325,325.0,325,0.9278281,2.6368673,0,2,355030820220419685,2023-11-24,0.0,1.1250875,12325232.0,20.4285714285714,90.9157457142857,1,0,1,79.0527685714286,58.2939284285714,22.7029475714286,27.2857142857143,,,,,,1113068
2022-01-16,202203,366.0,366,366.0,366,1.0,2.9695182,0,2,355030820220319685,2023-11-24,0.0,1.5950388,12325232.0,19.5714285714286,88.3839991428571,1,1,1,73.8189322857143,46.0217605714286,22.9982495714286,29.1428571428571,,,,,,1113068
2022-01-09,202202,253.0,253,253.0,253,0.9999981,2.0526998,0,2,355030820220219685,2023-11-24,0.0,1.5847162,12325232.0,18.4285714285714,95.77835,1,0,0,86.5631422857143,66.2054661428571,20.3511905714286,24.5714285714286,,,,,,1113068
2022-01-02,202201,327.0,327,327.0,327,1.0,2.653094,0,1,355030820220119685,2023-11-24,0.0,1.8342912,12325232.0,19.1428571428571,93.9679091428571,1,1,1,83.2013472857143,65.1473651428571,21.3396358571429,24.7142857142857,,,,,,1113068
2021-12-26,202152,38.0,38,38.0,38,0.0,0.30831063,0,1,355030820215219685,2023-11-24,0.0,0.14329587,12325232.0,18.2857142857143,90.6778805714286,1,0,0,76.9921314285714,59.7655425714286,20.8964984285714,24.7142857142857,,,,,,1113068
2021-12-19,202151,137.0,137,137.0,137,0.0,1.1115409,0,1,355030820215119685,2023-11-24,0.0,0.4378274,12325232.0,16.5714285714286,90.5806605714286,0,0,0,77.0482344285714,58.0089128571429,19.3434262857143,23.4285714285714,,,,,,1113068
2021-12-12,202150,313.0,313,313.0,313,0.82737565,2.539506,0,3,355030820215019685,2023-11-24,0.0,1.0798885,12325232.0,20.0,90.1301342857143,1,0,1,79.0697392857143,62.3286735714286,22.3039665714286,26.2857142857143,,,,,,1113068
2021-12-05,202149,365.0,365,365.0,365,0.9999999,2.9614048,0,3,355030820214919685,2023-11-24,0.0,1.5271609,12325232.0,15.5714285714286,87.4282471428571,0,1,1,77.7957214285714,59.9841512857143,17.9816251428571,21.8571428571429,,,,,,1113068
2021-11-28,202148,291.0,291,291.0,291,0.99999684,2.3610103,0,1,355030820214819685,2023-11-24,0.0,1.5142325,12325232.0,17.5714285714286,90.651892,0,1,1,77.9764532857143,59.7631028571429,20.8012054285714,25.1428571428571,,,,,,1113068
2021-11-21,202147,239.0,239,239.0,239,0.99992657,1.9391116,0,1,355030820214719685,2023-11-24,0.0,1.4646939,12325232.0,16.8571428571429,85.4728371428571,0,0,0,72.3616184285714,50.8145995714286,19.9437938571429,24.8571428571429,,,,,,1113068
2021-11-14,202146,186.0,186,186.0,186,0.9733134,1.5090994,0,1,355030820214619685,2023-11-24,0.0,1.2348027,12325232.0,16.5714285714286,88.2302628571429,0,0,0,72.3790108571429,51.7529958571429,19.7468,24.1428571428571,,,,,,1113068
2021-11-07,202145,144.0,144,144.0,144,0.49231252,1.168335,0,1,355030820214519685,2023-11-24,0.0,0.99773604,12325232.0,14.8571428571429,88.7683537142857,0,0,0,79.9581535714286,66.7843357142857,16.7166381428571,19.8571428571429,,,,,,1113068
2021-10-31,202144,167.0,167,167.0,167,0.86677074,1.3549441,0,1,355030820214419685,2023-11-24,0.0,1.1335043,12325232.0,16.2857142857143,92.1619991428571,0,0,0,81.9608057142857,64.438403,18.3827637142857,22.0,,,,,,1113068
2021-10-24,202143,124.0,124,124.0,124,0.037495527,1.0060662,0,1,355030820214319685,2023-11-24,0.0,0.80733067,12325232.0,16.5714285714286,93.91732,0,0,0,85.9134728571428,69.9851857142857,18.604027,22.2857142857143,,,,,,1113068
2021-10-17,202142,156.0,156,156.0,156,0.3657774,1.2656963,0,1,355030820214219685,2023-11-24,0.0,0.9623068,12325232.0,13.8571428571429,92.90146,0,0,0,86.4754908571429,73.5067451428571,15.5460898571429,18.0,,,,,,1113068
2021-10-10,202141,152.0,152,152.0,152,0.11667654,1.2332425,0,1,355030820214119685,2023-11-24,0.0,0.87625813,12325232.0,16.7142857142857,92.2373785714286,0,0,0,80.40298,58.8313844285714,19.503002,24.7142857142857,,,,,,1113068
2021-10-03,202140,157.0,157,157.0,157,0.109054744,1.2738097,0,1,355030820214019685,2023-11-24,0.0,0.87437266,12325232.0,15.8571428571429,94.725296,0,0,0,85.1563162857143,65.7039128571429,18.0297617142857,22.8571428571429,,,,,,1113068
2021-09-26,202139,179.0,179,179.0,179,0.56553394,1.4523053,0,1,355030820213919685,2023-11-24,0.0,1.0176525,12325232.0,16.7142857142857,86.3883762857143,0,0,0,68.219841,45.93484,21.109127,26.5714285714286,,,,,,1113068
2021-09-19,202138,188.0,188,188.0,188,0.8223558,1.5253263,0,1,355030820213819685,2023-11-24,0.0,1.1025035,12325232.0,14.7142857142857,92.0653488571429,0,0,0,76.3199058571429,50.6668358571429,18.5238095714286,25.5714285714286,,,,,,1113068
2021-09-12,202137,178.0,178,178.0,178,0.4829033,1.4441919,0,1,355030820213719685,2023-11-24,0.0,0.99547666,12325232.0,17.0,91.4812825714286,0,0,0,73.258464,48.8168844285714,21.0380434285714,26.8571428571429,,,,,,1113068
2021-09-05,202136,166.0,166,166.0,166,0.025075655,1.3468306,0,1,355030820213619685,2023-11-24,0.0,0.8154072,12325232.0,18.0,88.4616471428571,0,0,0,73.4799428571429,47.1640138571429,20.965862,26.4285714285714,,,,,,1113068
2021-08-29,202135,159.0,159,159.0,159,0.00086032425,1.2900366,0,1,355030820213519685,2023-11-24,0.0,0.72335166,12325232.0,16.1428571428571,83.754462,0,0,0,71.1681967142857,50.1176154285714,18.7730334285714,23.1428571428571,,,,,,1113068
2021-08-22,202134,213.0,213,213.0,213,0.5536384,1.7281622,0,1,355030820213419685,2023-11-24,0.0,1.013184,12325232.0,18.0,65.3955582857143,0,0,0,53.2493517142857,41.8718947142857,21.8126297142857,26.4285714285714,,,,,,1113068
2021-08-15,202133,242.0,242,242.0,242,0.9899957,1.9634519,0,1,355030820213319685,2023-11-24,0.0,1.250325,12325232.0,17.2857142857143,78.9509281428571,0,0,0,60.0367985714286,37.2543948571429,21.2950308571429,27.1428571428571,,,,,,1113068
2021-08-08,202132,219.0,219,219.0,219,0.83891433,1.7768428,0,1,355030820213219685,2023-11-24,0.0,1.1016731,12325232.0,13.2857142857143,90.02955,0,0,0,73.9514435714286,53.8827211428571,16.3623188571429,20.2857142857143,,,,,,1113068
2021-08-01,202131,172.0,172,172.0,172,0.0029161896,1.3955113,0,1,355030820213119685,2023-11-24,0.0,0.7579712,12325232.0,11.5714285714286,91.1201228571429,0,0,0,80.3401657142857,59.5513532857143,14.185324,18.4285714285714,,,,,,1113068
2021-07-25,202130,188.0,188,188.0,188,0.00027092177,1.5253263,0,1,355030820213019685,2023-11-24,0.0,0.7201052,12325232.0,9.85714285714286,75.6757114285714,0,0,0,63.4619102857143,49.7190258571429,13.8680124285714,18.2857142857143,,,,,,1113068
2021-07-18,202129,225.0,225,225.0,225,0.0013399465,1.8255235,0,1,355030820212919685,2023-11-24,0.0,0.7674251,12325232.0,10.0,88.4735657142857,0,0,0,67.5185347142857,36.8599722857143,14.2529644285714,20.0,,,,,,1113068
2021-07-11,202128,270.0,270,270.0,270,0.00250913,2.190628,0,1,355030820212819685,2023-11-24,0.0,0.79615974,12325232.0,14.1428571428571,81.1417764285714,0,0,1,63.5301231428571,42.7213531428571,18.01821,22.8571428571429,,,,,,1113068
2021-07-04,202127,289.0,289,289.0,289,1.1360157e-06,2.3447835,0,1,355030820212719685,2023-11-24,0.0,0.6981785,12325232.0,12.7142857142857,89.4097342857143,0,0,1,79.8196094285714,56.993546,15.0486542857143,19.1428571428571,,,,,,1113068
2021-06-27,202126,314.0,314,314.0,314,5.4645177e-12,2.5476193,0,1,355030820212619685,2023-11-24,0.0,0.618438,12325232.0,11.8571428571429,82.9490007142857,0,0,1,69.6389652857143,50.8646747142857,14.992777,19.0,,,,,,1113068
2021-06-20,202125,409.0,409,409.0,409,2.6633806e-11,3.3183959,0,1,355030820212519685,2023-11-24,0.0,0.6612735,12325232.0,14.0,92.9891914285714,0,0,1,78.5087458571429,58.4674822857143,16.8825051428571,21.4285714285714,,,,,,1113068
2021-06-13,202124,513.0,513,513.0,513,1.7851831e-11,4.1621933,0,1,355030820212419685,2023-11-24,0.0,0.6864871,12325232.0,13.0,89.5140757142857,0,0,1,81.7426894285714,67.6832952857143,14.725414,17.4285714285714,,,,,,1113068
2021-06-06,202123,583.0,583,583.0,583,3.330669e-15,4.730134,0,1,355030820212319685,2023-11-24,0.0,0.6626763,12325232.0,16.1428571428571,93.037516,0,0,1,82.8145687142857,67.4481608571429,17.9029305714286,20.4285714285714,,,,,,1113068
2021-05-30,202122,781.0,781,781.0,781,8.3035245e-10,6.3365946,0,1,355030820212219685,2023-11-24,0.0,0.7527192,12325232.0,16.0,92.2534814285714,0,0,1,76.8397758571429,51.1540498571429,19.0756988571429,24.2857142857143,,,,,,1113068
2021-05-23,202121,853.0,853,853.0,853,0.0,6.920762,0,1,355030820212119685,2023-11-24,0.0,0.6937903,12325232.0,14.8571428571429,84.37792,0,0,1,66.1582194285714,40.3548914285714,18.8241342857143,24.4285714285714,,,,,,1113068
2021-05-16,202120,1017.0,1017,1017.0,1017,2.220446e-16,8.251366,0,1,355030820212019685,2023-11-24,0.0,0.7180409,12325232.0,14.5714285714286,92.1030928571429,0,0,1,72.795133,42.8768062857143,18.1326528571429,23.2857142857143,,,,,,1113068
2021-05-09,202119,1226.0,1226,1226.0,1226,1.3350188e-10,9.947075,0,1,355030820211919685,2023-11-24,0.0,0.78645015,12325232.0,14.1428571428571,92.10796,0,0,1,79.706835,58.7201904285714,17.092347,21.1428571428571,,,,,,1113068
2021-05-02,202118,1472.0,1472,1472.0,1472,0.0005112574,11.94298,0,1,355030820211819685,2023-11-24,0.0,0.88910663,12325232.0,15.2857142857143,92.9592571428571,0,0,1,75.2180321428571,47.8378351428571,18.72619,24.2857142857143,,,,,,1113068
2021-04-25,202117,1561.0,1561,1561.0,1561,0.030993758,12.665076,0,4,355030820211719685,2023-11-24,0.0,0.9364034,12325232.0,15.7142857142857,92.1167611428571,0,0,1,78.9451135714286,55.8196371428571,18.4192545714286,22.5714285714286,,,,,,1113068
2021-04-18,202116,1701.0,1701,1701.0,1701,0.9995896,13.800958,0,3,355030820211619685,2023-11-24,0.0,1.1254088,12325232.0,15.8571428571429,93.8848742857143,0,1,2,84.2745558571429,69.4258928571429,17.8488715714286,21.0,,,,,,1113068
2021-04-11,202115,1752.0,1752,1752.0,1752,1.0,14.214743,0,3,355030820211519685,2023-11-24,0.0,1.4630508,12325232.0,17.2857142857143,83.795485,0,1,2,68.9051697142857,50.0796044285714,20.2892857142857,24.7142857142857,,,,,,1113068
2021-04-04,202114,1679.0,1679,1679.0,1679,1.0,13.622461,0,3,355030820211419685,2023-11-24,0.0,1.86898,12325232.0,17.5714285714286,83.533376,0,1,1,69.7736021428571,45.8334312857143,20.3273811428571,25.1428571428571,,,,,,1113068
2021-03-28,202113,1153.0,1153,1153.0,1153,1.0,9.354794,0,3,355030820211319685,2023-11-24,0.0,1.6145866,12325232.0,18.4285714285714,85.207935,1,1,1,69.5711852857143,46.5641507142857,21.4141158571429,26.4285714285714,,,,,,1113068
2021-03-21,202112,808.0,808,808.0,808,1.0,6.5556574,0,3,355030820211219685,2023-11-24,0.0,1.3363925,12325232.0,20.7142857142857,81.7208935714286,1,1,1,66.2034265714286,38.1061732857143,24.2864905714286,29.8571428571429,,,,,,1113068
2021-03-14,202111,713.0,713,713.0,713,0.99999994,5.784881,0,3,355030820211119685,2023-11-24,0.0,1.3578327,12325232.0,20.1428571428571,84.5272685714286,1,1,1,72.6093585714286,51.3902174285714,22.8539514285714,27.1428571428571,,,,,,1113068
2021-03-07,202110,581.0,581,581.0,581,0.99988693,4.7139072,0,3,355030820211019685,2023-11-24,0.0,1.2573774,12325232.0,19.0,86.70358,1,1,1,74.1296337142857,52.9233554285714,21.6779675714286,26.0,,,,,,1113068
2021-02-28,202109,544.0,544,544.0,544,0.999988,4.41371,0,3,355030820210919685,2023-11-24,0.0,1.3154242,12325232.0,20.4285714285714,86.0647428571429,1,1,1,76.2124825714286,57.3272372857143,22.118917,25.7142857142857,,,,,,1113068
2021-02-21,202108,426.0,426,426.0,426,0.99246526,3.4563243,0,3,355030820210819685,2023-11-24,0.0,1.189883,12325232.0,19.1428571428571,85.9731142857143,1,1,1,75.0754008571429,57.7540362857143,21.6080062857143,25.4285714285714,,,,,,1113068
2021-02-14,202107,451.0,451,451.0,451,1.0,3.6591604,0,3,355030820210719685,2023-11-24,0.0,1.5152484,12325232.0,19.4285714285714,86.1847185714286,1,1,1,71.8869657142857,49.2954507142857,22.7813148571429,27.7142857142857,,,,,,1113068
2021-02-07,202106,344.0,344,344.0,344,0.9999823,2.7910225,0,3,355030820210619685,2023-11-24,0.0,1.4096577,12325232.0,18.2857142857143,85.1251685714286,1,1,1,76.2928485714286,61.5542958571429,20.1620082857143,23.5714285714286,,,,,,1113068
2021-01-31,202105,314.0,314,314.0,314,0.9999915,2.5476193,0,2,355030820210519685,2023-11-24,0.0,1.4576195,12325232.0,21.1428571428571,83.2154707142857,1,1,1,68.6849851428571,48.941811,23.8927274285714,28.4285714285714,,,,,,1113068
2021-01-24,202104,217.0,217,217.0,217,0.77218366,1.760616,0,2,355030820210419685,2023-11-24,0.0,1.0755885,12325232.0,21.4285714285714,79.0652178571429,1,0,0,63.3210654285714,42.0201088571429,24.8358585714286,29.5714285714286,,,,,,1113068
2021-01-17,202103,210.0,210,210.0,210,0.9921321,1.7038219,0,2,355030820210319685,2023-11-24,0.0,1.2848433,12325232.0,21.0,82.6518258571429,1,0,0,71.2588641428571,46.3633334285714,23.5874505714286,29.1428571428571,,,,,,1113068
2021-01-10,202102,205.0,205,205.0,205,1.0,1.6632547,0,2,355030820210219685,2023-11-24,0.0,1.9916846,12325232.0,20.8571428571429,86.9066237142857,1,0,0,77.1508651428571,56.8968681428571,23.0802794285714,27.7142857142857,,,,,,1113068
2021-01-03,202101,231.0,231,231.0,231,1.0,1.874204,0,2,355030820210119685,2023-11-24,0.0,2.684975,12325232.0,20.1428571428571,83.8597045714286,1,0,0,70.5564818571429,48.4880434285714,23.2023811428571,28.2857142857143,,,,,,1113068
2020-12-27,202053,105.0,105,105.0,105,0.12598006,0.85191095,0,2,355030820205319589,2023-08-20,0.0,0.8590437,12325232.0,19.5,88.27004,1,0,0,80.203382,61.6517975,21.0625,25.0,,,,,,1113068
2020-12-20,202052,115.0,115,115.0,115,0.07796646,0.9330453,0,2,355030820205219589,2023-08-20,0.0,0.83640057,12325232.0,19.2857142857143,,1,0,0,,,,,,,,,,1113068
2020-12-13,202051,105.0,105,105.0,105,0.012285894,0.85191095,0,2,355030820205119589,2023-08-20,0.0,0.7496119,12325232.0,19.0714285714286,,1,0,0,,,,,,,,,,1113068
2020-12-06,202050,159.0,159,159.0,159,0.9542558,1.2900366,0,2,355030820205019589,2023-08-20,0.0,1.219718,12325232.0,18.8571428571429,,1,1,1,,,,,,,,,,1113068
2020-11-29,202049,144.0,144,144.0,144,0.94235325,1.168335,0,1,355030820204919589,2023-08-20,0.0,1.2147468,12325232.0,18.6428571428571,,1,0,1,,,,,,,,,,1113068
2020-11-22,202048,131.0,131,131.0,131,0.9479415,1.0628604,0,1,355030820204819589,2023-08-20,0.0,1.235324,12325232.0,18.4285714285714,77.8529442857143,1,0,1,65.92401,46.7453215714286,21.5656174285714,26.4285714285714,,,,,,1113068
2020-11-15,202047,116.0,116,116.0,116,0.96006316,0.9411588,0,1,355030820204719589,2023-08-20,0.0,1.2762663,12325232.0,17.0,85.0024271428571,0,0,0,74.4440954285714,58.8110301428571,19.6854551428571,23.0,,,,,,1113068
2020-11-08,202046,115.0,115,115.0,115,0.9889567,0.9330453,0,1,355030820204619589,2023-08-20,0.0,1.3865948,12325232.0,18.0,87.3807842857143,0,0,0,75.6823451428571,50.3540684285714,20.8414497142857,26.8571428571429,,,,,,1113068
2020-11-01,202045,86.0,86,86.0,86,0.54226625,0.69775563,0,1,355030820204519589,2023-08-20,0.0,1.0163451,12325232.0,13.2857142857143,84.6391114285714,0,0,0,73.4615928571429,56.1783768571429,15.6326462857143,19.2857142857143,,,,,,1113068
2020-10-25,202044,70.0,70,70.0,70,0.082406804,0.56794065,0,1,355030820204419589,2023-08-20,0.0,0.8012738,12325232.0,17.7142857142857,83.666848,0,0,0,69.3753221428571,47.9849575714286,20.8450262857143,25.5714285714286,,,,,,1113068
2020-10-18,202043,96.0,96,96.0,96,0.45210496,0.77889,0,1,355030820204319589,2023-08-20,0.0,0.9828898,12325232.0,17.1428571428571,83.5268871428571,0,0,0,74.0657264285714,54.329973,19.7579285714286,24.5714285714286,,,,,,1113068
2020-10-11,202042,81.0,81,81.0,81,0.007801956,0.6571884,0,1,355030820204219589,2023-08-20,0.0,0.70639205,12325232.0,15.5714285714286,88.04342,0,0,0,73.2142548571429,56.2298595714286,18.6224075714286,23.0,,,,,,1113068
2020-10-04,202041,84.0,84,84.0,84,0.0060324785,0.68152875,0,1,355030820204119589,2023-08-20,0.0,0.70200646,12325232.0,18.7142857142857,90.7664991428571,1,0,0,77.8255487142857,54.3933727142857,21.9093031428571,27.7142857142857,,,,,,1113068
2020-09-27,202040,132.0,132,132.0,132,0.87709016,1.0709738,0,1,355030820204019589,2023-08-20,0.0,1.1594989,12325232.0,22.0,74.0885194285714,1,0,1,56.5060078571429,33.6300264285714,25.7559895714286,31.4285714285714,,,,,,1113068
2020-09-20,202039,129.0,129,129.0,129,0.89806247,1.0466335,0,1,355030820203919589,2023-08-20,0.0,1.1788772,12325232.0,15.2857142857143,89.4744108571429,0,0,1,78.8430488571429,63.5025198571429,17.3585541428571,21.0,,,,,,1113068
2020-09-13,202038,103.0,103,103.0,103,0.49840182,0.83568406,0,1,355030820203819589,2023-08-20,0.0,0.9994431,12325232.0,18.4285714285714,81.8847791428571,1,0,0,63.1266602857143,39.2452545714286,22.0597828571429,27.7142857142857,,,,,,1113068
2020-09-06,202037,117.0,117,117.0,117,0.9496055,0.9492722,0,1,355030820203719589,2023-08-20,0.0,1.254341,12325232.0,18.4285714285714,85.934526,1,0,0,67.4628248571429,38.7271691428571,22.3889985714286,29.0,,,,,,1113068
2020-08-30,202036,105.0,105,105.0,105,0.85761344,0.85191095,0,1,355030820203619589,2023-08-20,0.0,1.1653914,12325232.0,16.7142857142857,86.6784128571429,0,0,0,70.475156,48.6475157142857,20.0682555714286,25.2857142857143,,,,,,1113068
2020-08-23,202035,95.0,95,95.0,95,0.4487609,0.77077657,0,1,355030820203519589,2023-08-20,0.0,0.9816109,12325232.0,11.7142857142857,84.4686424285714,0,0,0,70.6093457142857,45.9820552857143,15.75,21.5714285714286,,,,,,1113068
2020-08-16,202034,70.0,70,70.0,70,0.00505941,0.56794065,0,1,355030820203419589,2023-08-20,0.0,0.67499,12325232.0,13.4285714285714,92.0775991428571,0,0,0,85.8248962857143,77.2898325714286,14.8904102857143,16.8571428571429,,,,,,1113068
2020-08-09,202033,117.0,117,117.0,117,0.5433117,0.9492722,0,1,355030820203319589,2023-08-20,0.0,1.0143496,12325232.0,16.4285714285714,80.5834857142857,0,0,0,60.4979161428571,34.4669637142857,20.7167562857143,26.8571428571429,,,,,,1113068
2020-08-02,202032,86.0,86,86.0,86,0.0018576196,0.69775563,0,1,355030820203219589,2023-08-20,0.0,0.6705902,12325232.0,12.8571428571429,89.5071671428571,0,0,0,75.0379821428571,47.2348407142857,16.0265387142857,21.4285714285714,,,,,,1113068
2020-07-26,202031,123.0,123,123.0,123,0.12354385,0.9979528,0,1,355030820203119589,2023-08-20,0.0,0.8674363,12325232.0,14.1428571428571,88.8665785714286,0,0,1,76.3719048571429,53.949494,17.0205021428571,21.8571428571429,,,,,,1113068
2020-07-19,202030,128.0,128,128.0,128,0.033561926,1.03852,0,1,355030820203019589,2023-08-20,0.0,0.80534655,12325232.0,16.0,73.9078347142857,0,0,1,56.3590768571429,36.2672555714286,20.0470914285714,24.7142857142857,,,,,,1113068
2020-07-12,202029,138.0,138,138.0,138,0.019612806,1.1196544,0,1,355030820202919589,2023-08-20,0.0,0.79151505,12325232.0,14.8571428571429,85.98253,0,0,1,74.7482447142857,60.1947428571429,17.7793852857143,21.5714285714286,,,,,,1113068
2020-07-05,202028,158.0,158,158.0,158,0.07078727,1.2819232,0,1,355030820202819589,2023-08-20,0.0,0.8532063,12325232.0,15.5714285714286,78.5127257142857,0,0,1,66.3651527142857,47.032291,18.9290045714286,23.1428571428571,,,,,,1113068
2020-06-28,202027,187.0,187,187.0,187,0.21194348,1.5172129,0,1,355030820202719589,2023-08-20,0.0,0.9222316,12325232.0,12.7142857142857,87.0586765714286,0,0,1,74.1889772857143,52.3914687142857,15.3784204285714,20.0,,,,,,1113068
2020-06-21,202026,175.0,175,175.0,175,0.006021713,1.4198515,0,1,355030820202619589,2023-08-20,0.0,0.777413,12325232.0,15.5714285714286,77.9879918571429,0,0,1,64.3234657142857,47.7541752857143,19.1475608571429,23.1428571428571,,,,,,1113068
2020-06-14,202025,197.0,197,197.0,197,0.02181609,1.5983472,0,1,355030820202519589,2023-08-20,0.0,0.8240657,12325232.0,15.5714285714286,84.9756028571429,0,0,1,70.5200545714286,49.4257027142857,18.7319265714286,23.2857142857143,,,,,,1113068
2020-06-07,202024,237.0,237,237.0,237,0.19476645,1.9228847,0,1,355030820202419589,2023-08-20,0.0,0.92546093,12325232.0,18.2857142857143,84.5917648571429,1,0,1,67.1768871428571,47.2711225714286,21.769748,26.2857142857143,,,,,,1113068
2020-05-31,202023,247.0,247,247.0,247,0.007672821,2.004019,0,1,355030820202319589,2023-08-20,0.0,0.81303996,12325232.0,15.4285714285714,88.8795214285714,0,0,1,73.8674171428571,58.4839447142857,18.1910307142857,22.0,,,,,,1113068
2020-05-24,202022,229.0,229,229.0,229,2.636252e-09,1.8579772,0,1,355030820202219589,2023-08-20,0.0,0.6168197,12325232.0,10.8571428571429,84.5959072857143,0,0,1,64.4887397142857,38.4193798571429,14.8941512857143,20.8571428571429,,,,,,1113068
2020-05-17,202021,283.0,283,283.0,283,6.6284387e-09,2.2961028,0,1,355030820202119589,2023-08-20,0.0,0.6512297,12325232.0,15.0,87.72883,0,0,1,70.824012,37.86897,19.0024702857143,24.7142857142857,,,,,,1113068
2020-05-10,202020,404.0,404,404.0,404,0.00092041865,3.2778287,0,1,355030820202019589,2023-08-20,0.0,0.812243,12325232.0,14.2857142857143,84.8638657142857,0,0,1,68.3467425714286,48.0704528571429,17.9719888571429,22.4285714285714,,,,,,1113068
2020-05-03,202019,408.0,408,408.0,408,4.1736563e-05,3.3102825,0,1,355030820201919589,2023-08-20,0.0,0.77250266,12325232.0,14.0,89.5801757142857,0,0,1,70.162338,47.9645552857143,17.1887494285714,22.0,,,,,,1113068
2020-04-26,202018,516.0,516,516.0,516,0.70801604,4.186534,0,3,355030820201819589,2023-08-20,0.0,1.0349696,12325232.0,16.8571428571429,87.5623234285714,0,0,1,67.5267392857143,42.0346365714286,20.6581632857143,25.7142857142857,,,,,,1113068
2020-04-19,202017,585.0,585,585.0,585,0.99999005,4.746361,0,3,355030820201719589,2023-08-20,0.0,1.3054072,12325232.0,15.1428571428571,90.4393014285714,0,1,1,74.5474664285714,45.5154031428571,19.0545362857143,24.8571428571429,,,,,,1113068
2020-04-12,202016,510.0,510,510.0,510,0.9960479,4.137853,0,1,355030820201619589,2023-08-20,0.0,1.1896222,12325232.0,16.0,86.463228,0,1,1,74.0026092857143,53.8869838571429,18.8025734285714,23.4285714285714,,,,,,1113068
2020-04-05,202015,418.0,418,418.0,418,0.05921925,3.3914168,0,1,355030820201519589,2023-08-20,0.0,0.90018964,12325232.0,15.8571428571429,88.8671711428571,0,0,1,74.058032,50.7635434285714,19.0764865714286,24.0,,,,,,1113068
2020-03-29,202014,419.0,419,419.0,419,2.3104968e-07,3.3995304,0,1,355030820201419589,2023-08-20,0.0,0.7252157,12325232.0,18.8571428571429,88.2755414285714,1,0,1,73.099993,49.366951,22.0432094285714,27.2857142857143,,,,,,1113068
